Competitor product name,Competitor product brand,Competitor product EAN,Company product number,Company product name,Company product EAN,Company product code,Matching status,Matching score,,,,,,,,,,
"Marley Duplex Dachrinne Nennweite 80mm braun Länge: 3,00m",Marley,"4002644081311,4002644601731,2000212419001",3306292,DUPLEX RINNE 3 M BRAUN,4002644081311,3306292,AUTO,0,,,,,,,,,,
"Marley Duplex Dachrinne Nennweite 80mm grau Länge: 2,00m",Marley,"4002644080338,4002644601687,2000212339002",3306193,DUPLEX RINNE 2 M GRAU,4002644080338,3306193,AUTO,0,,,,,,,,,,
"Marley Duplex Dachrinne Nennweite 80mm grau Länge: 3,00m",Marley,"4002644080314,2000212328006,4002644601670",3306204,DUPLEX RINNE 3 M GRAU,4002644080314,3306204,AUTO,0,,,,,,,,,,
Marley Duplex Eckstück Nennweite 80mm braun,Marley,"4002644081465,2",3306336,DUPLEX I- UND A-ECKEBRAUN,4002644081465,3306336,AUTO,0,,,,,,,,,,
Marley Duplex Eckstück Nennweite 80mm grau,Marley,"4002644080468,2",3306248,Innen- und Aussenecke,4002644080468,3306248,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenendstück Nennweite 80mm braun,Marley,"4002644081427,4002644601762,2000212442009",3306314,DUPLEX ENDSTUECKE BRAUN,4002644081427,3306314,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenendstück Nennweite 80mm grau,Marley,"4002644080420,4002644601700,2000212351004",3306226,DUPLEX ENDSTUECK GRAU,4002644080420,3306226,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenhalter Nennweite 80mm braun,Marley,"4002644081526,4002644601786,2000210855009",3306347,DUPLEX HALTER 2-TLG.BRAUN,4002644081526,3306347,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenhalter Nennweite 80mm grau,Marley,"4002644080529,4002644601724,2000210833007",3306259,DUPLEX HALTER 2-TLG.GRAU,4002644080529,3306259,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenstutzen 80/53mm braun,Marley,"4002644081441,2000212453005,4002644614076",3306325,DUPLEX STUTZEN BRAUN,4002644081441,3306325,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenstutzen 80/53mm grau,Marley,"4002644080444,2000212362000,4002644614038",3306237,DUPLEX STUTZEN GRAU,4002644080444,3306237,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenverbindungsschale Nennweite 80mm braun,Marley,"4002644081410,4002644601755,2000212431003",3306303,DUPLEX VERB. SCHALE BRAUN,4002644081410,3306303,AUTO,0,,,,,,,,,,
Marley Duplex Rinnenverbindungsschale Nennweite 80mm grau,Marley,"4002644080413,4002644601694,2000212340008",3306215,DUPLEX VERB. SCHALE GRAU,4002644080413,3306215,AUTO,0,,,,,,,,,,
Marley Fallrohranschluß für Fallrohr an KG-Rohre DN 110mm schwarz,Marley,"4002644088341,4002644602141,2003111715007",3304719,DACHRINNE GUMMIMANSCHETTE FUER FALLROHR,4002644088341,3304719,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm braun Länge: 1,00m",Marley,"4002644077550,4002644600901,2003896826004",3301980,FALLROHR DN105 1M BRAUN,4002644077550,3301980,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm braun Länge: 2,50m",Marley,"4002644077369,4002644600888,2003896825007",3301970,"FALLROHR DN105 2,5M BRAUN",4002644077369,3301970,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm grau Länge: 1,00m",Marley,"4002644072555,4002644600406,2003896819006",3301782,FALLROHR DN105 1M GRAU,4002644072555,3301782,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm grau Länge: 2,50m",Marley,"4002644072364,4002644600383,2003896816005",3301738,"FALLROHR DN105 2,5M GRAU",4002644072364,3301738,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm Länge 1,00m anthrazit metallic",Marley,4002644360454,3300175,"Fallrohr DN 105, 1 Manthrazit metallic",4002644360454,3300175,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm Länge 1,00m weiß",Marley,4002644084077,3300125,"Fallrohr DN 105, 1 Mweiss",4002644084077,3300125,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm Länge 2,50m anthrazit metallic",Marley,4002644360430,3300173,"Fallrohr DN105, 2,5Manthrazit metallic",4002644360430,3300173,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 105mm Länge 3,00m weiß",Marley,4002644084053,3300123,"Fallrohr DN 105, 3 Mweiss",4002644084053,3300123,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm braun Länge: 1,00m",Marley,"4002644081571,2007006445581,4002644601434,2003896829005",3302046,FALLROHR DN53 1M BRAUN,4002644081571,3302046,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm braun Länge: 2,00m",Marley,"4002644081564,4002644601427,2003896828008",3302035,FALLROHR DN53 2M BRAUN,4002644081564,3302035,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm grau Länge: 1,00m",Marley,"4002644080604,2007006410077,2003896823003,4002644601250",3301903,FALLROHR DN53 1M GRAU,4002644080604,3301903,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm grau Länge: 2,00m",Marley,"4002644080598,4002644601243,2003896822006",3301892,FALLROHR DN53 2M GRAU,4002644080598,3301892,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm kupferton Länge: 1,00m",Marley,"4002644088747,4002644602264,2003096568001",3304862,"Dachrinnenfallrohr kupferfarben á 5,3 cm",4002644088747,3304862,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm kupferton Länge: 2,00m",Marley,"4002644088716,4002644602257,2003096546009",3304851,"Dachrinnenfallrohr kupferfarben á 5,3 cm",4002644088716,3304851,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm kupferton Länge: 3,00m",Marley,"4002644088693,4002644602240,2003096535003",3304840,"DACHRINNE FALLROHR 3,0 M KUPFER",4002644088693,3304840,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 1,00m anthrazit metallic",Marley,"4002644361031,2",3300211,"Fallrohr DN 53, 1 M anthrazit metallic",4002644361031,3300211,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 1,00m grün",Marley,4002644314853,3300261,"Fallrohr DN 53, 1 M grün",4002644314853,3300261,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 1,00m silber",Marley,4002644315850,3300302,"Fallrohr DN 53, 1 M silber",4002644315850,3300302,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 1,00m weiß",Marley,4002644082639,3300092,"Fallrohr DN 53, 1 M weiss",4002644082639,3300092,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 2,00m anthrazit metallic",Marley,4002644361024,3300208,"Fallrohr DN 53, 2 M anthrazit metallic",4002644361024,3300208,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 2,00m grün",Marley,4002644314846,3300260,"Fallrohr DN 53, 2 M grün",4002644314846,3300260,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 2,00m weiß",Marley,4002644082622,3300091,"Fallrohr DN 53, 2 M weiss",4002644082622,3300091,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 2,50m anthrazit metallic",Marley,4002644361017,3300207,"Fallrohr DN53, 2,5 Manthrazit metallic",4002644361017,3300207,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 2,50m weiß",Marley,4002644082615,3300090,"Fallrohr DN53, 2,5 Mweiss",4002644082615,3300090,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 3,00m grün",Marley,4002644314839,3300259,"Fallrohr DN 53, 3 M grün",4002644314839,3300259,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 3,00m silber",Marley,4002644315836,3300300,"Fallrohr DN 53, 3 M silber",4002644315836,3300300,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 53mm Länge 3,00m weiß",Marley,4002644082608,3300089,"Fallrohr DN 53, 3 M weiss",4002644082608,3300089,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm braun Länge: 1,00m",Marley,"4002644077512,4002644600895,2000210797002",3301056,FALLROHR DN 75 - 1 MBRAUN,4002644077512,3301056,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm braun Länge: 2,50m",Marley,"4002644077314,2000210786006,4002644600871",3301034,"FALLROHR DN 75 - 2,5M, BRAUN",4002644077314,3301034,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm grau Länge: 1,00m",Marley,"4002644072517,4002644600390,2000210242007",3300132,FALLROHR DN 75 - 1 MGRAU,4002644072517,3300132,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm grau Länge: 2,50m",Marley,"4002644072319,4002644600369,2000210220005",3300110,"FALLROHR DN 75 - 2,5M, GRAU",4002644072319,3300110,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm Länge 1,00m anthrazit metallic",Marley,4002644360447,3300174,"Fallrohr DN 75, 1 M anthrazit metallic",4002644360447,3300174,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm Länge 2,50m anthrazit metallic",Marley,4002644360423,3300172,"Fallrohr DN75, 2,5 Manthrazit metallic",4002644360423,3300172,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm Länge 3,00m weiß",Marley,4002644084107,3300126,"Fallrohr DN 75, 3 M weiss",4002644084107,3300126,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm weiß Länge: 1,00m",Marley,"4002644084145,4002644602691,2003227869007",3300128,"Fallrohr DN 75, 1 M weiss",4002644084145,3300128,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 75mm weiß Länge: 2,50m",Marley,"4002644084121,4002644602684,2003227836009",3300127,"Fallrohr DN75, 2,5 Mweiss",4002644084121,3300127,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 90mm kupferton Länge: 1,00m",Marley,"4002644088068,4002644602066,2000276982008",3304609,"DACHRINNE FALLROHR 90 1,0 M KUPFER",4002644088068,3304609,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 90mm kupferton Länge: 2,50m",Marley,"4002644088037,4002644602059,2000277009001",3304598,"DACHRINNE FALLROHR 90 2,5 M KUPFER",4002644088037,3304598,AUTO,0,,,,,,,,,,
"Marley Fallrohr Nennweite 90mm Länge 1,00m grün",Marley,4002644314457,3300240,"Fallrohr DN 90, 1 M grün",4002644314457,3300240,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 90mm Länge 1,00m silber",Marley,4002644315454,3300291,"Fallrohr DN 90, 1 M silber",4002644315454,3300291,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 90mm Länge 3,00m grün",Marley,4002644314419,3300239,"Fallrohr DN 90, 3 M grün",4002644314419,3300239,AUTO,1,,,,,,,,,,
"Marley Fallrohr Nennweite 90mm Länge 3,00m silber",Marley,4002644315416,3300290,"Fallrohr DN 90, 3 M silber",4002644315416,3300290,AUTO,1,,,,,,,,,,
Marley Fallrohrspeier Nennweite 53mm grün,Marley,4002644314952,3300267,Speier DN 53 grün,4002644314952,3300267,AUTO,1,,,,,,,,,,
Marley Fallrohrspeier Nennweite 53mm silber,Marley,4002644315959,3300309,Speier DN 53 silber,4002644315959,3300309,AUTO,1,,,,,,,,,,
Marley Fallrohrspeier Nennweite 53mm weiß,Marley,4002644082448,3300084,Speier DN 53 weiss,4002644082448,3300084,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 100mm anthrazit metallic,Marley,4002644360263,3300164,Innenecke RG 100 anthrazit metallic,4002644360263,3300164,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 100mm braun,Marley,"4002644075976,2",3300968,ECKSTUECK INNEN RG 100 BRAUN,4002644075976,3300968,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 100mm grau,Marley,"4002644070971,2",3300430,"ECKSTUECK INNEN RG 100 , GRAU",4002644070971,3300430,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 100mm grün,Marley,4002644314273,3300233,Innenecke RG 100 grün,4002644314273,3300233,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 100mm kupferton,Marley,"4002644087634,2",3304477,Innenecke für runde Dachrinnen 100 mm kupferfarben,4002644087634,3304477,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 100mm weiß,Marley,4002644083896,3300116,Innenecke RG 100 weiss,4002644083896,3300116,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 125mm anthrazit metallic,Marley,4002644360270,3300166,Innenecke RG 125 anthrazit metallic,4002644360270,3300166,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 125mm braun,Marley,"4002644075983,2",3300979,ECKSTUECK INNEN RG 125 BRAUN,4002644075983,3300979,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 125mm grau,Marley,"4002644070988,2",3300440,"ECKSTUECK INNEN RG 125, GRAU",4002644070988,3300440,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 125mm grün,Marley,4002644314280,3300234,Innenecke RG 125 grün,4002644314280,3300234,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 125mm kupferton,Marley,"4002644087665,2",3300442,Innenecke RG 125 Kupferton,4002644087665,3300442,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 125mm silber,Marley,4002644315287,3300284,Innenecke RG 125 silber,4002644315287,3300284,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 125mm weiß,Marley,"4002644083889,2",3300115,Innenecke RG 125 weiss,4002644083889,3300115,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 150mm Kupferton,Marley,4002644087689,3300443,Innenecke RG 150 Kupferton,4002644087689,3300443,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 70mm braun,Marley,"4002644081168,2",3301353,Dachrinnen-Innenecke braun 90Â° RG 70,4002644081168,3301353,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 70mm grau,Marley,"4002644080161,2",3300650,Dachrinnen-Innenecke grau 90Â° RG 70,4002644080161,3300650,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 70mm grün,Marley,4002644314785,3300256,Innenecke RG 70 grün,4002644314785,3300256,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 70mm kupferton,Marley,"4002644088570,2",3304796,Innenecke für Dachrinnen PVC kupferfarben 70 cm,4002644088570,3304796,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 70mm weiß,Marley,"4002644082196,2",3300078,Innenecke RG 70 weiss,4002644082196,3300078,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 75m anthrazit metallic,Marley,4002644360782,3300201,Innenecke RG 75 anthrazit metallic,4002644360782,3300201,AUTO,1,,,,,,,,,,
Marley Innenecke Nennweite 75mm braun,Marley,"4002644805375,2",3309251,ECKSTUECK INNEN BRAUN HALBRUND,4002644805375,3309251,AUTO,0,,,,,,,,,,
Marley Innenecke Nennweite 75mm grau,Marley,"4002644805313,2",3309174,ECKSTUECK INNEN GRAU HALBRUND,4002644805313,3309174,AUTO,0,,,,,,,,,,
Marley Kastenendstück Nennweite 70mm kupferton,Marley,"4002644088488,4002644602196,2003096400004",3304763,Endstück Dachrinne links/rechts kupferfarben,4002644088488,3304763,AUTO,0,,,,,,,,,,
Marley Kastenrinneneisen Nennweite 70mm kupferton,Marley,"4002644088662,4002644602233,2003096524007",3304818,DACHRINNE RINNENEISEN KUNST.BE. KUPFER,4002644088662,3304818,AUTO,0,,,,,,,,,,
Marley Kastenrinnenendstück Nennweite 70mm weiß,Marley,"4002644082165,2",3300075,Endstück RG 70 weiss,4002644082165,3300075,AUTO,1,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm braun Länge: 1,00m",Marley,"4002644081045,4002644601335,2000210899003",3301309,"KASTENDACHRINNE RG 70, 1 M,BRAUN",4002644081045,3301309,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm braun Länge: 2,00m",Marley,"4002644081038,4002644601328,2000210888007",3301298,"KASTENDACHRINNE RG 70,2M, BRAUN",4002644081038,3301298,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm braun Länge: 3,00m",Marley,"4002644081014,4002644601311,2000210877001",3301287,"KASTENDACHRINNE RG 70, 3 M, BRAUN",4002644081014,3301287,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm grau Länge: 1,00m",Marley,"4002644080048,4002644601144,2000210366000",3300605,"KASTENRINNE RG 70, 1M GRAU",4002644080048,3300605,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm grau Länge: 2,00m",Marley,"4002644080031,2000210355004,4002644601137",3300594,"KASTENRINNE RG 70 2 M, GRAU",4002644080031,3300594,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm grau Länge: 3,00m",Marley,"4002644080017,4002644601120,2000210344008",3300583,"KASTENRINNE RG 70, 3M, GRAU",4002644080017,3300583,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm kupferton Länge: 1,00m",Marley,"4002644088426,4002644602172,2003096375005",3304741,"DACHRINNE KASTENDACHRINNE 1,0 M KUPFER",4002644088426,3304741,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm kupferton Länge: 2,00m",Marley,"4002644088396,4002644602165,2003096353003",3304730,"DACHRINNE KASTENDACHRINNE 2,0 M KUPFER",4002644088396,3304730,AUTO,0,,,,,,,,,,
"Marley Kastenrinne Nennweite 70mm kupferton Länge: 3,00m",Marley,"4002644088365,4002644602158,2003096342007",3304720,"DACHRINNE KASTENDACHRINNE 3,0 M KUPFER",4002644088365,3304720,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalten Nennweite 70mm kupferton,Marley,"4002644088631,4002644602226,2003096513001",3304807,Rinnenhalter für kastenförmige Dachrinnen 70 mm kupferfarben,4002644088631,3304807,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalter Nennweite 70mm braun,Marley,"4002644081205,4002644601373,2000211643001",3305874,"RINNENHALTER NG 70, BRAUN",4002644081205,3305874,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalter Nennweite 70mm braun verstellbar,Marley,"4002644081229,2003847659002,4002644614069",3302805,RINNENHALTER KASTEN-DACHRINNE DN70 BRAUN,4002644081229,3302805,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalter Nennweite 70mm grau,Marley,"4002644080222,2003847660008,4002644614021",3302794,RINNENHALTER KASTEN-DACHRINNE DN70 GRAU,4002644080222,3302794,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalter Nennweite 70mm grau,Marley,"4002644080208,4002644601182,2000211632005",3305820,"RINNENHALTER, NG 70,GRAU",4002644080208,3305820,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalter Nennweite 70mm kupferton verstellbar,Marley,"4002644088617,2003847661005,4002644614229",3310395,Kastenrinnenhalter verstellbar kupferfarben 70mm,4002644088617,3310395,AUTO,0,,,,,,,,,,
Marley Kastenrinnenhalter Nennweite 70mm weiß,Marley,"4002644082219,4002644602363,2003227621001,4002644082226",3300079,Halter RG 70 weiss,4002644082226,3300079,AUTO,1,,,,,,,,,,
Marley Kastenrinnenstutzen 70/53mm kupferton,Marley,"4002644088518,4002644602202,2003096422006",3304774,Dachrinnen-Stutzen kupferfarben 70 mm,4002644088518,3304774,AUTO,0,,,,,,,,,,
Marley Kastenrinnenstutzen 70/53mm weiß,Marley,"4002644082172,4002644609522,2003227596002",3300074,Stutzen RG 70-53 weiss,4002644082172,3300074,AUTO,1,,,,,,,,,,
Marley Laubfangkorb 53 mm anthrazit,Marley,"4002644080833,4002644601106,2000216648001,4002644080826",3303916,LAUBFANGKORB 50 GRAU,4002644080833,3303916,AUTO,0,,,,,,,,,,
Marley Laubfrei 2 Stück a 1 mtr. für Rinne RG 100 - 150,Marley,"4002644071572,2",3310373,LAUBFREI 100-150 2X1 M,4002644071572,3310373,AUTO,1,,,,,,,,,,
"Marley Laubfrei RG 100 - 150 Länge 2,00m Set = 2 Stück",Marley,"4002644071565,2",3310362,LAUBFREI 100-150 2X2 M,4002644071565,3310362,AUTO,0,,,,,,,,,,
Marley Reduzierstück 87/75mm grau,Marley,"4002644073675,4002644600505,2000212760004",3305731,"REDUZIERSTUECK, 87-70",4002644073675,3305731,AUTO,0,,,,,,,,,,
Marley Regensammler 105mm braun,Marley,"4002644079530,4002644601076,2000211518002",3301276,"REGENSAMMLER M.UEBERL.STOP RG 100,BRAUN",4002644079530,3301276,AUTO,0,,,,,,,,,,
Marley Regensammler 105mm grau,Marley,"4002644074535,4002644600604,2000211494009",3300572,REGENSAMMLER M.UEBERLAUFSTOP RG 100 GRAU,4002644074535,3300572,AUTO,0,,,,,,,,,,
Marley Regensammleranschluss Nennweite 53mm schwarz,Marley,"4002644079547,2",3300528,"Regensammleranschluss DN 53 á 4,56 - 6,22 cm",4002644079547,3300528,AUTO,0,,,,,,,,,,
Marley Regensammler mit Filter braun,Marley,4002644079639,3300049,Regensammler braun m.Filter DN105,4002644079639,3300049,AUTO,0,,,,,,,,,,
Marley Regensammler mit Filter grau,Marley,4002644074634,3300048,Regensammler grau m.Filter DN105,4002644074634,3300048,AUTO,0,,,,,,,,,,
Marley Regensammler mit Filter Nennweite 75 braun,Marley,4002644079622,3300333,Regensammler DN53-75braun,4002644079622,3300333,AUTO,1,,,,,,,,,,
Marley Regensammler mit Filter Nennweite 75 grau,Marley,4002644074627,3300334,Regensammler DN53-75grau,4002644074627,3300334,AUTO,1,,,,,,,,,,
Marley Regensammler Nennweite 105mm weiß,Marley,4002644084411,3300142,Regensammler DN 105 weiss,4002644084411,3300142,AUTO,1,,,,,,,,,,
Marley Regensammler Nennweite 75mm braun,Marley,"4002644079516,4002644601069,2000211507006",3301265,REGENSAMMLER DN 75 BRAUN,4002644079516,3301265,AUTO,0,,,,,,,,,,
Marley Regensammler Nennweite 75mm grau,Marley,"4002644074511,4002644600598,2000210004001",3300561,REGENSAMMLER DN 75 GRAU,4002644074511,3300561,AUTO,0,,,,,,,,,,
Marley Regensammler Nennweite 75mm kupferton,Marley,"4002644088822,4002644602288,2003096784005",3304950,REGENSAMMLER DN75 KUPFERTON,4002644088822,3304950,AUTO,0,,,,,,,,,,
Marley Regensammler Nennweite 75mm weiß,Marley,4002644084381,3300140,Regensammler DN 75 weiss,4002644084381,3300140,AUTO,1,,,,,,,,,,
Marley Regenwasserschlauch 75 - 125mm schwarz,Marley,4002644311852,3300005,Regenwasserschlauch 5 m,4002644311852,3300005,AUTO,0,,,,,,,,,,
Marley Reinigungsrohr Nennweite 105mm braun,Marley,4002644079646,3301606,"Reinigungsrohr á 10,5 cm kupferfarben",4002644079646,3301606,AUTO,1,,,,,,,,,,
Marley Reinigungsrohr Nennweite 105mm grau,Marley,4002644074641,3301617,Reinigungsrohr á 10 cm grau,4002644074641,3301617,AUTO,1,,,,,,,,,,
Marley Rinneisen RG 75 anthrazit metallic,Marley,4002644360805,3300203,Rinneneisen RG 75 anthrazit metallic,4002644360805,3300203,AUTO,1,,,,,,,,,,
Marley Rinneneisen Nennweite 100mm braun,Marley,"4002644076331,4002644600802,2000210662003",3300990,"RINNEN-EISEN BESCH. 26X4 , RG 100 BRAUN",4002644076331,3300990,AUTO,0,,,,,,,,,,
Marley Rinneneisen Nennweite 100mm grau,Marley,"4002644071336,4002644600239,2000210093005",3300506,RINNEN-EISEN BESCH. 26X4 RG 100 GRAU,4002644071336,3300506,AUTO,0,,,,,,,,,,
Marley Rinneneisen Nennweite 100mm kupferton,Marley,"4002644087795,4002644601984,2003096273004",3304510,DACHRINNE RINNENEISEN KUNSTSTOFFBE. 100,4002644087795,3304510,AUTO,0,,,,,,,,,,
Marley Rinneneisen Nennweite 100mm kupferton verstellbar,Marley,"4002644087870,4002644602011,2003096320005",3304532,Rinneisen für runde Dachrinnen 100 mm kupferfarben,4002644087870,3304532,AUTO,0,,,,,,,,,,
Marley Rinneneisen Nennweite 100mm silber,Marley,4002644315331,3300288,Rinneneisen RG 100 silber,4002644315331,3300288,AUTO,1,,,,,,,,,,
Marley Rinneneisen Nennweite 100mm weiß,Marley,4002644084022,3300122,Rinneneisen RG 100 weiss,4002644084022,3300122,AUTO,1,,,,,,,,,,
Marley Rinneneisen Nennweite 125mm anthrazit metallic,Marley,4002644360362,3300170,Rinneneisen RG 125 anthrazit metallic,4002644360362,3300170,AUTO,1,,,,,,,,,,
Marley Rinneneisen Nennweite 125mm braun,Marley,"4002644076355,4002644600819,2000210764004",3301001,"RINNEN-EISEN BESCH. 26X4, RG 125 BRAUN",4002644076355,3301001,AUTO,0,,,,,,,,,,
Marley Rinneneisen Nennweite 125mm grau,Marley,"4002644071350,4002644600246,2000210195006",3300540,"RINNEN-EISEN BESCH. 30X4 RG 125,GRAU",4002644071350,3300540,AUTO,0,,,,,,,,,,
Marley Rinneneisen Nennweite 125mm kupferton verstellbar,Marley,"4002644087900,4002644602028,2000276879001",3300453,"Rinneneisen RG 125 Drehgelenk,Kupferton",4002644087900,3300453,AUTO,1,,,,,,,,,,
